minimum_time,maximum_time,mean_time,median_time,stddev_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,minimum_freq,maximum_freq,mean_freq,median_freq,stddev_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
0.0,828.7666625976562,156.9422149658203,116.71666717529297,169.2465362548828,28563.705078125,1.7641526385337674,1.4176073407391538,1.0768804550170898,212.06667041778564,127.60597229003906,7.680639246220102,2.837516710485488e-08,2826359.25,56966.9375,14821.6484375,224246.46875,50003972096.0,130.0300396937993,10.93623761731394,3.925358772277832,40175.55798339844,24389.91015625,5.294516175758115,0.26922154426574707
4.050000190734863,2095.9833984375,153.614501953125,22.21666717529297,243.44979858398438,59176.48046875,9.869776978425953,2.619114397816412,1.5835884809494019,214.81666564941406,101.13825988769531,8.022843445600884,1.157423028530502e-07,9810036.0,118170.890625,26049.587890625,609793.0,370703335424.0,199.47700167198798,13.334920054242605,5.152318954467773,58703.03125,41546.64453125,5.6105683492833975,0.23118887841701508
0.0,484.6000061035156,54.756126403808594,16.875,74.53951263427734,5543.27783203125,4.108307986686801,1.8461335268062136,1.3597235679626465,87.25833549443632,40.07431411743164,7.5739088768864535,1.8761192599470178e-09,363006.9375,11035.4658203125,6241.205078125,28286.328125,796429184.0,112.15431963715004,9.753605827412114,2.557307243347168,8623.551513671875,6751.19775390625,6.42336007708754,0.42779502272605896
0.0,875.6333618164062,79.1845703125,26.399999618530273,112.97835540771484,12726.8955078125,8.38196747626953,2.3993536065160965,1.4246909618377686,109.59166693687439,54.73039245605469,7.2920671483055,2.44370368385205e-09,797312.1875,25379.791015625,13446.90234375,64376.8828125,4120288000.0,119.05131587076445,10.292471315227948,2.5291566848754883,19431.009033203125,16208.8662109375,6.160398603918305,0.39765024185180664
0.0,652.1166381835938,161.49404907226562,144.9250030517578,143.1493377685547,20435.4375,-0.012171300196825108,0.789051987382716,0.8851878643035889,229.35833644866943,145.35964965820312,7.899547019405526,1.5169812073168032e-08,2369319.5,40647.54296875,12224.3310546875,179071.515625,31891382272.0,155.07518128379945,12.16911212066528,4.393416404724121,27529.23681640625,18307.783203125,5.2550833056376876,0.281973272562027
0.0,1136.8499755859375,202.60440063476562,48.78333282470703,245.2276153564453,60022.04296875,0.40353379876351836,1.1101641942079046,1.2092233896255493,367.61667680740356,163.10440063476562,7.970844835077816,5.248046974770659e-08,10205305.0,119815.8671875,29730.517578125,681111.0,462148239360.0,185.36309013725275,13.15903211349698,5.673830032348633,53745.7333984375,42584.33984375,5.1441180355091936,0.24074921011924744
4.633333206176758,1401.0333251953125,265.1687927246094,189.78334045410156,272.057373046875,73810.1953125,1.1836495478933502,1.1925088271544084,1.0245561599731445,417.8833198547363,225.53736877441406,7.750702226459197,2.183577230141509e-08,11879875.0,147212.578125,39690.02734375,889927.9375,787596181504.0,165.79104286631292,12.783060467904637,6.028467178344727,71655.1416015625,51712.80078125,4.4928324634079,0.24466173350811005
0.0,1725.11669921875,274.93670654296875,182.46665954589844,319.56243896484375,101837.2734375,2.5959207194057026,1.6452518871524766,1.160701870918274,360.6166582107544,214.4589385986328,7.6170510688206905,2.6417570353487463e-09,6887693.5,203111.890625,53772.16015625,669457.125,445696770048.0,63.95288181069142,7.492790701253088,3.286884069442749,119368.7744140625,76463.8828125,5.319198093914041,0.19448910653591156
0.0,1210.5333251953125,166.9053955078125,113.03333282470703,187.19287109375,34943.5625,5.050001816841675,1.9283164105679518,1.1199876070022583,204.37500095367432,134.2423858642578,7.699033134695181,1.6190485396805343e-08,4539976.0,69692.984375,22399.19921875,347082.3125,119796883456.0,151.87103373649452,12.08488357246477,4.96630859375,43373.6650390625,29849.50390625,4.97454039003605,0.2488502860069275
0.0,943.8333129882812,196.0987548828125,148.13333129882812,196.1577606201172,38370.38671875,0.507286225966793,0.9892034623835247,0.9989028573036194,328.1458194255829,171.39784240722656,7.727666182272029,1.1691999901586314e-07,5121901.0,76314.4296875,29648.265625,381563.96875,144782213120.0,168.77020666758594,12.954012984953144,4.985984802246094,47156.768310546875,39458.9921875,5.237976535321666,0.3644668459892273
0.0,1576.4666748046875,261.51953125,87.92500305175781,354.1004943847656,125048.2734375,1.4769991790159347,1.56465790775626,1.3521806001663208,341.55832862854004,186.798095703125,7.391371306774893,1.7760573456371276e-08,7702199.0,248751.9375,29719.7578125,824672.75,676428775424.0,46.26181841107575,6.341808443685791,3.3063175678253174,85350.9130859375,69146.484375,5.016446714641187,0.1212901771068573
0.0,2172.949951171875,184.74029541015625,77.375,267.332763671875,71244.859375,11.40141315173737,2.722300857472653,1.4448245763778687,252.05000019073486,129.1781463623047,7.200449238468468,7.404303836722193e-10,3773993.0,141610.15625,55854.2109375,368787.53125,135164706816.0,61.948579949656974,7.258414481944399,2.5961947441101074,102572.0546875,74383.015625,5.753775206969142,0.31203752756118774
0.0,715.6666870117188,178.59774780273438,144.32501220703125,168.4441375732422,28289.9765625,0.9340329060368018,1.1942242915590155,0.9417601823806763,236.22498989105225,151.8039093017578,7.794568121388265,3.355500544088841e-09,1959949.625,56249.07421875,23274.228515625,162609.546875,26287233024.0,109.43568951722924,9.839916251839368,2.882418632507324,45340.8251953125,31458.34375,5.844723760329017,0.31712135672569275
0.0,1775.199951171875,98.45429992675781,3.0,192.682373046875,37083.42578125,11.216191677790693,2.8120506196977777,1.955938696861267,118.64167022705078,52.64585494995117,7.832755149185843,2.701051382558717e-09,8549346.0,73995.1640625,28104.98828125,439170.5625,192424329216.0,322.58723160185656,17.2691075172756,5.92825174331665,43904.987060546875,33321.8671875,6.188420081188685,0.3156605660915375
0.0,1136.6500244140625,280.3472595214844,187.78334045410156,291.48260498046875,84726.75,-0.4382094268421506,0.8058481997713126,1.0382786989212036,524.583345413208,243.33975219726562,7.653104135886363,5.960464477539063e-08,8351928.0,168985.390625,50315.4296875,659597.9375,432665722880.0,129.72756838141765,10.82655604254276,3.892486333847046,100620.501953125,64749.19921875,5.259638094163138,0.22281047701835632
0.0,1307.2332763671875,162.9390106201172,102.06666564941406,188.0220489501953,35266.69140625,4.271130607838557,1.6439035931198829,1.1525434255599976,267.16666865348816,133.428466796875,7.755177215034647,1.2559550555124588e-07,2616981.25,70363.015625,30226.326171875,208215.34375,43144192000.0,110.75590837044045,9.8286065836102,2.95200252532959,47135.734375,39560.51171875,6.0839536914709935,0.3649667203426361
0.0,715.7999877929688,93.2288589477539,8.824999809265137,139.49696350097656,19425.736328125,2.6275930533480674,1.7219109687621932,1.4949902296066284,148.78332901000977,64.43896484375,7.789732657176606,2.0882251483556047e-09,2306269.75,38717.51171875,10151.013671875,184595.3125,33957926912.0,120.6926757176918,10.713390035657014,4.759520053863525,19090.67938232422,13822.0283203125,5.5316441349412475,0.24389848113059998
0.0,866.3666381835938,168.25477600097656,100.91666412353516,176.12545776367188,30936.56640625,0.3552089227315842,1.0508288746247503,1.045366644859314,276.92499446868896,143.02816772460938,7.750109230279022,2.8205768387579155e-08,2277066.75,61706.8125,22127.783203125,232929.234375,53964333056.0,77.97915759105807,8.709921492266858,3.7646126747131348,36088.57019042969,26243.732421875,5.375194613139066,0.31400156021118164
0.550000011920929,2044.9666748046875,343.7068176269531,226.8000030517578,361.23162841796875,130136.5703125,1.2958788389113343,1.1906989145862876,1.0495703220367432,549.5583477020264,289.806640625,7.748699660472551,1.3013412569762295e-08,11012165.0,259573.5,91995.7421875,866132.6875,746152591360.0,126.61997237025412,10.605781470961789,3.3277714252471924,182267.359375,127393.28125,5.689314389599254,0.2807002663612366
0.0,1218.199951171875,277.8406066894531,257.933349609375,261.80963134765625,68360.0234375,-0.21407147835582618,0.6999589050441704,0.9410341382026672,446.4458246231079,249.2760009765625,7.822958329462094,1.1358380191950346e-07,5518167.0,135988.9375,44246.17578125,468552.9375,218367852544.0,99.94405399457382,9.574178373972762,3.436297655105591,112733.9306640625,68241.1640625,5.612060126796981,0.2588787078857422
0.0,1251.0167236328125,205.74118041992188,187.57501220703125,200.5684814453125,40129.6015625,1.5338870218087086,0.9967134301876943,0.9736686944961548,333.6333351135254,183.3231658935547,7.939190396290611,9.304139680921253e-09,4696644.5,79869.59375,18371.88671875,358543.09375,127929114624.0,133.9537885486551,10.994897281583317,4.4781975746154785,38597.10998535156,27622.212890625,5.091705634728148,0.19263958930969238
0.0,1052.8499755859375,176.6812286376953,75.69166564941406,212.06103515625,44876.5859375,0.7840723145778599,1.1791169304913718,1.1990008354187012,306.6083221435547,141.41249084472656,7.857022589153188,1.1456041448809628e-08,4820774.5,89382.3046875,24038.06640625,432403.59375,186200244224.0,95.4463000157489,9.568932364652975,4.827681064605713,37585.981689453125,29753.201171875,5.116470792487092,0.24235820770263672
0.0,1439.75,241.10134887695312,201.73333740234375,254.48597717285156,64605.5390625,1.3045566154762467,1.0416594518680087,1.0542296171188354,402.2833321094513,208.36155700683594,7.804569944431842,3.625586719735452e-09,7255279.5,128897.4453125,33533.9453125,560136.375,312229724160.0,128.00936405701123,10.711739397198413,4.335036754608154,64248.240478515625,48435.7578125,5.203569342224751,0.24774034321308136
0.0,1017.6500244140625,169.12181091308594,79.11666870117188,204.51913452148438,41737.33984375,1.5068900690591382,1.3045469047070142,1.2079883813858032,299.6166687011719,135.25433349609375,7.785927025078314,7.447348338018855e-08,2280188.5,83293.9921875,25404.859375,238897.234375,56824823808.0,54.23210931783542,6.865365291261914,2.861906051635742,50445.341796875,36169.8125,5.975443645666217,0.26089292764663696
0.0,1660.4000244140625,398.6022033691406,350.29998779296875,376.35418701171875,141372.6875,-0.0361372543112739,0.7620054761241741,0.943285346031189,635.3833255767822,354.0164489746094,8.313148784396098,1.8165224879851394e-09,24971106.0,282207.84375,69442.2578125,1577703.875,2479685107712.0,226.9126108165066,14.730368883084036,5.579935550689697,149294.5859375,103403.5,5.311803183892242,0.19994503259658813
0.0,1817.199951171875,229.75059509277344,18.641666412353516,305.0996398925781,92910.8125,1.7225716556367159,1.3211605650103009,1.3267114162445068,459.34584045410156,179.70704650878906,7.79683760444905,4.033397171809838e-09,12642920.0,185125.65625,30606.873046875,1083667.375,1169936744448.0,107.47376126180042,10.203468213036595,5.842713356018066,65489.12939453125,47219.46484375,4.635835005704421,0.15475477278232574
0.0,1143.300048828125,172.0890350341797,32.16666793823242,221.12875366210938,48806.18359375,0.7477022575071874,1.2285984145623134,1.2837611436843872,302.9333190917969,133.25933837890625,7.867839609961856,6.441327116135653e-08,5106739.5,97429.5703125,21458.5078125,372861.34375,138504880128.0,127.07443974836428,10.394771441740607,3.819809913635254,46990.45458984375,35363.78515625,5.726023398495316,0.22298987209796906
6.633333206176758,1430.0999755859375,244.86781311035156,230.0,221.6387176513672,48988.0234375,2.2780350225442616,1.081186998808142,0.9038851857185364,386.70416736602783,221.48092651367188,7.876706347509739,3.3342377747658247e-09,5584689.0,97437.7109375,36322.09765625,420680.84375,176000008192.0,157.88250253992123,12.337785938836236,4.305556297302246,59254.06494140625,48266.21875,5.414571072950012,0.3401751220226288
0.0,884.4166870117188,189.54666137695312,186.39999389648438,170.77005004882812,29081.8515625,0.23016498450553602,0.7330183084767204,0.8996940851211548,285.83749556541443,171.88674926757812,7.846023266734607,4.116342822158003e-09,2639961.5,57844.1171875,21595.40234375,205132.859375,41848283136.0,136.7515485225067,11.189840365113021,3.536548614501953,40751.32995605469,28822.7421875,5.616680956660363,0.27457115054130554
0.13333334028720856,2644.816650390625,351.6574401855469,269.60833740234375,378.81005859375,143102.84375,4.751841370304799,1.6602060194430122,1.0757325887680054,529.8041653633118,294.4403991699219,7.700563780287861,1.0234314506973874e-09,16379695.0,284641.75,113525.3359375,1221787.75,1484608110592.0,163.38996294797536,12.60743949128699,4.28062629699707,182814.40625,143539.75,5.485648406863895,0.3075510263442993
0.0,1102.88330078125,295.03619384765625,251.13333129882812,268.9449462890625,72132.671875,-0.5553447726373295,0.6137580913538062,0.9103128910064697,463.8499927520752,266.61236572265625,7.824107173569858,2.3645360158752737e-07,6964422.5,143477.0,45299.96875,544374.5625,294724272128.0,133.60111636842973,11.02992225225022,3.783777952194214,86473.666015625,62422.81640625,5.438927255965202,0.2698686122894287
0.0,1532.5999755859375,231.64227294921875,15.949999809265137,300.66943359375,90239.8125,0.2832695163327519,1.0937274491941835,1.2968246936798096,467.8166809082031,183.3865509033203,7.873785394167485,2.7824308190815827e-08,12023360.0,180156.1875,38358.7578125,938492.1875,877610729472.0,114.17864825887713,10.300805250694724,5.199981212615967,62997.73681640625,50377.69921875,5.0615402217321135,0.18645823001861572
1.0166666507720947,1200.5,314.0625915527344,275.191650390625,268.9991760253906,72148.984375,-0.337887689264476,0.6474406518562994,0.8552614450454712,480.09583806991577,288.58941650390625,7.82503656781512,7.685861902473334e-08,5576022.0,143459.015625,60092.03515625,449947.0625,201275326464.0,122.45465997029243,10.506236706267764,3.1272847652435303,98529.21142578125,76502.2109375,5.739477257307012,0.3022904694080353
1.600000023841858,1288.61669921875,293.46246337890625,280.6666564941406,207.2606658935547,42851.94921875,0.8559245261079309,0.725508801848717,0.7053955793380737,285.56666564941406,278.5948791503906,8.283762452808473,3.643315871215691e-09,6151797.5,85494.875,38351.265625,430429.15625,184365498368.0,191.35609557472276,13.761910512414222,5.022266387939453,64625.203125,45638.53125,5.481314788027453,0.33171868324279785
0.0,1290.75,237.7114715576172,204.92498779296875,239.9152374267578,57418.24609375,1.0088987299133079,1.062183543693843,1.0080331563949585,375.0374929904938,204.11309814453125,7.898608682062419,1.4608982079611366e-10,6138158.5,114276.3125,37943.71484375,453687.34375,204828147712.0,150.5994348704921,11.718498938383595,3.9603958129882812,69663.234375,52328.2421875,5.575848835692516,0.2745192050933838
0.0,1083.5833740234375,76.9488525390625,0.0,164.30320739746094,26970.80078125,4.198926389110415,2.182209810076134,2.134247303009033,9.949999809265137,34.47151565551758,7.776718386020516,7.225219089690427e-09,9700630.0,53892.1953125,7561.53662109375,463855.3125,214767681536.0,348.62716403324487,17.677815779362675,8.599210739135742,12658.595947265625,9515.1787109375,4.84764367902753,0.12894241511821747
2.7166666984558105,1312.9666748046875,219.2039031982422,181.01666259765625,218.4937744140625,47607.65234375,2.284935625310866,1.3688948610228773,0.9953827261924744,303.8666687011719,186.08642578125,7.81879153379699,1.6465372121299282e-10,5283899.5,94692.140625,32429.140625,394391.03125,154689650688.0,163.50350190363977,12.623165806098017,4.153523921966553,74467.990234375,51400.4453125,5.5225115122151305,0.27919989824295044
0.0,3160.75,147.40170288085938,0.0,300.627197265625,90271.3671875,20.230183388908138,3.401161829835927,2.038320541381836,173.2624969482422,76.95861053466797,7.7129355242603275,9.510345222452088e-08,20732480.0,180122.859375,57632.01171875,1088249.0,1181531897856.0,297.92507220726014,16.430620590008818,6.034674644470215,98075.86962890625,70430.0546875,5.945685831552726,0.2641529142856598
0.0,886.2833251953125,68.20026397705078,0.0,142.39776611328125,20253.6015625,7.181295911493523,2.6057690824894078,2.0867245197296143,52.77916717529297,30.484819412231445,7.651733778124289,9.546596402287832e-09,4651368.0,40413.4296875,15688.794921875,230079.625,52814094336.0,372.4162467645503,18.81093314888657,5.686554431915283,27036.538940429688,19294.375,6.40826894343963,0.3035615086555481
0.0,1150.433349609375,138.0267333984375,22.08333396911621,199.45529174804688,39706.63671875,3.495150405679718,1.8225309553572717,1.4436713457107544,231.31666564941406,97.4224853515625,7.7579186184894,4.087175486944261e-09,4268050.5,79262.28125,26913.04296875,341553.09375,116214956032.0,117.6107360461621,10.591641592101144,4.300950527191162,43689.80419921875,34464.9375,5.732565618534138,0.2741355895996094
0.0,984.9666748046875,133.811767578125,4.074999809265137,229.8447723388672,52761.41015625,1.6892269323103637,1.6787619695727856,1.7165793180465698,209.52083587646484,81.3467788696289,7.883634496617096,1.2815757344242229e-08,14107480.0,105255.0078125,20544.1015625,757927.5625,572996190208.0,296.2975131641471,16.536722164589296,7.191725730895996,36794.759765625,27127.0,5.100690696339825,0.17003709077835083
0.0,1658.2667236328125,152.26678466796875,6.383333206176758,269.5345153808594,72564.4765625,4.419448705100584,2.111331407942946,1.7691181898117065,239.98333644866943,88.00898742675781,8.039814005657423,6.024499299428498e-08,18349732.0,144960.59375,39897.2265625,923725.0625,851288260608.0,349.7294068220697,18.097624718319885,6.364852428436279,78199.0234375,55547.171875,5.923418205849614,0.24770846962928772
0.0,4007.36669921875,162.7680206298828,5.650000095367432,338.9207763671875,114733.7265625,34.501046440180176,4.313659824719057,2.0810210704803467,178.89999389648438,85.04302215576172,7.821213049521138,5.2413966500353126e-08,24700628.0,228935.046875,97612.0703125,1226444.625,1500676489216.0,366.8380513403888,18.627686078830923,5.350954532623291,136562.705078125,115799.234375,6.576357907086905,0.33562394976615906
0.0,1487.683349609375,290.4682922363281,170.27499389648438,309.75970458984375,95752.0,-0.4867632714894743,0.676651220616652,1.0653079748153687,551.5833190083504,255.0541229248047,7.965482416023914,5.453454221537868e-08,12843062.0,190712.6875,40293.7421875,959184.8125,916233650176.0,130.05164444477782,10.790136359370415,5.019073009490967,79452.75512695312,54941.7890625,4.961303229364441,0.17127791047096252
0.10000000149011612,1479.63330078125,107.25984191894531,31.291667938232422,153.21583557128906,23426.591796875,13.71856895344558,2.638568223305394,1.4269784688949585,168.70416641235352,77.70660400390625,7.756290974681635,3.8799974788616964e-08,1958443.125,46660.36328125,18810.689453125,161836.5,26083272704.0,104.18778719911914,9.8559722410604,3.461249828338623,33107.3095703125,23826.328125,6.065411897916173,0.34974920749664307
